Date,JPM,BAC,Spread
2025-03-12,222.1837921142578,39.032081604003906,30.945077687133363
2025-03-13,219.54177856445312,38.79736328125,29.956000913662223
2025-03-14,226.6099395751953,39.99052429199219,28.62166615158455
2025-03-17,228.0625457763672,40.52842712402344,26.286245228471643
2025-03-18,229.0764617919922,40.73381042480469,25.85380798490931
2025-03-19,233.11264038085938,41.281490325927734,26.03310723174846
2025-03-20,233.01513671875,41.54554748535156,24.076056412242934
2025-03-21,235.56942749023438,41.535770416259766,26.699199401470565
2025-03-24,241.83816528320312,42.1225700378418,28.83556838968903
2025-03-25,244.83116149902344,42.32794952392578,30.3822382102384
2025-03-26,244.73365783691406,41.87806701660156,33.452903665309606
2025-03-27,241.89663696289062,41.62378692626953,32.40657773093906
2025-03-28,236.7588348388672,40.34260940551758,36.291102522923296
2025-03-31,239.14736938476562,40.81204605102539,35.37376351615464
2025-04-01,237.5485076904297,40.577327728271484,35.42783859815225
2025-04-02,239.6543426513672,40.929405212402344,35.0542683945894
2025-04-03,222.9539794921875,36.4012565612793,50.24209933261247
2025-04-04,206.2684783935547,33.633506774902344,53.047685916931556
2025-04-07,210.34913635253906,34.797332763671875,48.93243162024223
2025-04-08,212.73275756835938,34.259429931640625,55.10407996034729
2025-04-09,229.86949157714844,36.332794189453125,57.63973812527465
2025-04-10,222.7774200439453,35.06138610839844,59.501195018168744
2025-04-11,231.6940155029297,35.15919494628906,67.72899966055647
2025-04-14,230.24224853515625,35.86335372924805,61.31839549986597
2025-04-15,228.6825714111328,37.154319763183594,50.66745865034241
2025-04-16,225.229736328125,36.50883483886719,51.76026686204287
2025-04-17,227.534912109375,36.587074279785156,53.514463717848315
2025-04-21,224.62156677246094,36.107852935791016,53.97589787917744
2025-04-22,231.09564208984375,37.477054595947266,50.80776140953199
2025-04-23,236.28472900390625,37.89759826660156,53.03528958747651
2025-04-24,239.97299194335938,38.709346771240234,51.00704543575628
2025-04-25,238.90380859375,38.816917419433594,49.180326507472586
2025-04-28,238.580078125,38.90494155883789,48.236711167702
2025-04-29,239.953369140625,39.110321044921875,48.163675788056054
2025-04-30,239.953369140625,39.002742767333984,48.921265094563154
2025-05-01,242.1800994873047,39.28635787963867,49.15071698444379
